movie_id,title,genres,director,actor,language,country,year
2564,"Empty Mirror, The",['Drama'],Barry_J._Hershey,"['Camilla_Soeberg', 'Norman_Rodway', 'Joel_Grey']",['English'],['United_States'],1999
2565,"King and I, The",['Musical'],Walter_Lang,"['Deborah_Kerr', 'Rita_Moreno', 'Martin_Benson', 'Yul_Brynner']",['English'],['United_States'],1956
2566,Doug's 1st Movie,"['Animation', ""Children's""]",Maurice_Joyce,"['Chris_Phillips', 'Alice_Playten', 'Constance_Shulman', 'Doug_Preis', 'Frank_Welker', 'Fred_Newman', 'Doris_Belack']",['English'],['United_States'],1999
2567,EDtv,['Comedy'],Ron_Howard,"['Rob_Reiner', 'Woody_Harrelson', 'Elizabeth_Hurley', 'Martin_Landau', 'Clint_Howard', 'Dennis_Hopper', 'Ellen_DeGeneres', 'Matthew_McConaughey', 'Jenna_Elfman', 'Sally_Kirkland']",['English'],['United_States'],1999
2568,"Mod Squad, The","['Action', 'Crime']",Scott_Silver,"['Dennis_Farina', 'Claire_Danes', 'Omar_Epps', 'Steve_Harris', 'Giovanni_Ribisi', 'Josh_Brolin', 'Michael_Lerner']",['English'],['United_States'],1999
2569,Among Giants,"['Drama', 'Romance']",Sam_Miller,"['Pete_Postlethwaite', 'Andy_Serkis', 'Lennie_James', 'Rachel_Griffiths', 'James_Thornton']",['English'],['United_Kingdom'],1998
2570,"Walk on the Moon, A","['Drama', 'Romance']",Tony_Goldwyn,"['Anna_Paquin', 'Viggo_Mortensen', 'Tovah_Feldshuh', 'Liev_Schreiber', 'Diane_Lane']",['English'],['United_States'],1999
2571,"Matrix, The","['Action', 'Sci-Fi', 'Thriller']",,[''],[''],[''],1999
2572,10 Things I Hate About You,"['Comedy', 'Romance']",Gil_Junger,"['Heath_Ledger', 'Andrew_Keegan', 'Larisa_Oleynik', 'Joseph_Gordon-Levitt', 'Larry_Miller', 'Susan_May_Pratt', 'Julia_Stiles', 'David_Krumholtz']",['English'],[''],1999
2573,Tango,['Drama'],Carlos_Saura,"['Juan_Luis_Galiardo', 'Miguel_Ángel_Solá', 'Mía_Maestro']",['Spanish'],"['Spain', 'Argentina']",1998
2574,"Out-of-Towners, The",['Comedy'],Sam_Weisman,"['Goldie_Hawn', 'Mark_McKinney', 'John_Cleese', 'Steve_Martin']",['English'],['United_States'],1999
2575,"Dreamlife of Angels, The (La Vie rêvée des anges)",['Drama'],,[''],[''],[''],1998
2576,"Love, etc.",['Drama'],,[''],[''],[''],1996
2577,Metroland,"['Comedy', 'Drama']",,[''],[''],[''],1997
2578,"Sticky Fingers of Time, The",['Sci-Fi'],,[''],[''],[''],1997
2579,Following,['Drama'],Ralph_Arlyck,[''],['English'],['United_States'],1998
2580,Go,['Crime'],Doug_Liman,"['Jay_Mohr', 'Sarah_Polley', 'William_Fichtner', 'Scott_Wolf', 'Timothy_Olyphant', 'Taye_Diggs', 'Breckin_Meyer', 'J._E._Freeman', 'Katie_Holmes']",['English'],['United_States'],1999
2581,Never Been Kissed,"['Comedy', 'Romance']",Raja_Gosnell,"['Drew_Barrymore', 'John_C._Reilly', 'David_Arquette', 'Molly_Shannon', 'Leelee_Sobieski', 'Garry_Marshall', 'Jeremy_Jordan', 'Michael_Vartan']",['English'],['United_States'],1999
2582,Twin Dragons (Shuang long hui),"['Action', 'Comedy']",,[''],[''],[''],1992
2583,Cookie's Fortune,['Mystery'],Robert_Altman,"[""Chris_O'Donnell"", 'Glenn_Close', 'Charles_S._Dutton', 'Ned_Beatty', 'Courtney_B._Vance', 'Lyle_Lovett', 'Liv_Tyler', 'Donald_Moffat', 'Patricia_Neal', 'Julianne_Moore']",['English'],['United_States'],1999
2584,Foolish,['Comedy'],Dave_Meyers,"['Eddie_Griffin', 'Master_P']",['English'],[''],1999
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)","['Drama', 'Romance']",,[''],[''],[''],1998
2586,"Goodbye, Lover","['Comedy', 'Crime', 'Thriller']",Roland_Joffé,"['Mary-Louise_Parker', 'Ellen_DeGeneres', 'Patricia_Arquette', 'Don_Johnson', 'Dermot_Mulroney']",['English'],"['Germany', 'United_States']",1999
2587,Life,['Comedy'],Ted_Demme,"['Eddie_Murphy', 'Martin_Lawrence']",['English'],['United_States'],1999
2588,Clubland,['Drama'],Mary_Lambert,"['Brad_Hunt', 'Lori_Petty']",['English'],['United_States'],1998
2589,Friends & Lovers,"['Comedy', 'Drama', 'Romance']",Will_Gluck,"['Woody_Harrelson', 'Mila_Kunis', 'Bryan_Greenberg', 'Patricia_Clarkson', 'Richard_Jenkins', 'Jenna_Elfman', 'Justin_Timberlake']",['English'],['United_States'],1999
2590,Hideous Kinky,['Drama'],Gillies_MacKinnon,"['Kate_Winslet', 'Saïd_Taghmaoui']","['English', 'French', 'Arabic']","['United_Kingdom', 'France']",1998
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),"['Comedy', 'Romance']",,[''],[''],[''],1998
2592,"Joyriders, The",['Drama'],,[''],[''],[''],1999
2593,"Monster, The (Il Mostro)",['Comedy'],,[''],[''],[''],1994
2594,Open Your Eyes (Abre los ojos),"['Drama', 'Romance', 'Sci-Fi']",Alejandro_Amenábar,"['Fele_Martínez', 'Najwa_Nimri', 'Penélope_Cruz', 'Chete_Lera', 'Eduardo_Noriega']",['Spanish'],"['Spain', 'France', 'Italy']",1997
2595,Photographer (Fotoamator),['Documentary'],,[''],[''],[''],1998
2596,SLC Punk!,"['Comedy', 'Drama']",James_Merendino,"['Matthew_Lillard', 'Michael_A._Goorjian', 'Til_Schweiger', 'Annabeth_Gish', 'Adam_Pascal', 'Jason_Segel', 'Jennifer_Lien', 'Devon_Sawa', 'Christopher_McDonald']",['English'],['United_States'],1998
2597,Lost & Found,"['Comedy', 'Romance']",Sofia_Coppola,"['Scarlett_Johansson', 'Anna_Faris', 'Bill_Murray', 'Giovanni_Ribisi']",['English'],"['Japan', 'United_States']",1999
2598,Pushing Tin,['Comedy'],Mike_Newell,"['John_Cusack', 'Angelina_Jolie', 'Billy_Bob_Thornton', 'Jake_Weber', 'Cate_Blanchett']",['English'],['United_States'],1999
2599,Election,['Comedy'],Alexander_Payne,"['Reese_Witherspoon', 'Matthew_Broderick']",['English'],['United_States'],1999
2600,eXistenZ,"['Action', 'Sci-Fi', 'Thriller']",David_Cronenberg,"['Jennifer_Jason_Leigh', 'Robert_A._Silverman', 'Don_McKellar', 'Ian_Holm', 'Christopher_Eccleston', 'Callum_Keith_Rennie', 'Jude_Law', 'Sarah_Polley', 'Willem_Dafoe']",['English'],"['Canada', 'United_Kingdom', 'France']",1999
2601,"Little Bit of Soul, A",['Comedy'],,[''],[''],[''],1998
2602,Mighty Peking Man (Hsing hsing wang),"['Adventure', 'Sci-Fi']",,[''],[''],[''],1977
2603,Nô,['Drama'],,[''],[''],[''],1998
2604,Let it Come Down: The Life of Paul Bowles,['Documentary'],,[''],[''],[''],1998
2605,Entrapment,"['Crime', 'Thriller']",Jon_Amiel,"['Sean_Connery', 'Ving_Rhames', 'Will_Patton', 'Catherine_Zeta-Jones', 'Maury_Chaykin', 'Maya_Karin']",['English'],"['United_Kingdom', 'Germany', 'United_States']",1999
2606,Idle Hands,"['Comedy', 'Horror']",Rodman_Flender,"['Elden_Henson', 'Jessica_Alba', 'Seth_Green', 'Vivica_A._Fox', 'Devon_Sawa']",['English'],['United_States'],1999
2607,Get Real,['Drama'],Simon_Shore,['Ben_Silverstone'],['English'],['United_Kingdom'],1998
2608,Heaven,['Thriller'],,[''],[''],[''],1998
2609,"King of Masks, The (Bian Lian)",['Drama'],,[''],[''],[''],1996
2610,Three Seasons,['Drama'],Tony_Bui,"['Harvey_Keitel', 'Don_Duong']","['English', 'Vietnamese']",[''],1999
2611,"Winslow Boy, The",['Drama'],David_Mamet,"['Rebecca_Pidgeon', 'Jeremy_Northam', 'Gemma_Jones', 'Nigel_Hawthorne']",['English'],"['United_Kingdom', 'United_States']",1998
2612,Mildred Pierce,['Drama'],Michael_Curtiz,"['Joan_Crawford', 'Bruce_Bennett', 'Jack_Carson', 'Zachary_Scott', 'Ann_Blyth', 'Eve_Arden']",['English'],['United_States'],1945
2613,Night of the Comet,"['Action', 'Horror', 'Sci-Fi']",Thom_Eberhardt,"['Mary_Woronov', 'Robert_Beltran', 'Kelli_Maroney', 'Catherine_Mary_Stewart', 'Sharon_Farrell', 'Geoffrey_Lewis']",['English'],['United_States'],1984
2614,Chopping Mall (a.k.a. Killbots),"['Action', 'Horror', 'Sci-Fi']",,[''],[''],[''],1986
2615,My Science Project,"['Adventure', 'Sci-Fi']",,"['Barry_Corbin', 'Fisher_Stevens', 'Dennis_Hopper', 'Danielle_von_Zerneck', 'John_Stockwell', 'Raphael_Sbarge', 'Richard_Masur', 'Ann_Wedgeworth']",['English'],['United_States'],1985
2616,Dick Tracy,"['Action', 'Crime']",Warren_Beatty,"['Warren_Beatty', 'Al_Pacino']",['English'],['United_States'],1990
2617,"Mummy, The","['Action', 'Adventure', 'Horror', 'Thriller']",Stephen_Sommers,"['Rachel_Weisz', ""Kevin_J._O'Connor"", 'Jonathan_Hyde', 'Arnold_Vosloo', 'Brendan_Fraser', 'John_Hannah']",['English'],['United_States'],1999
2618,"Castle, The",['Comedy'],,[''],[''],[''],1997
2619,Mascara,['Drama'],,[''],[''],[''],1999
2620,This Is My Father,"['Drama', 'Romance']",Feroz_Abbas_Khan,"['Shefali_Shah', 'Akshaye_Khanna', 'Bhumika_Chawla', 'Darshan_Jariwala']","['Gujarati', 'Hindi', 'English']",[''],1998
2621,Xiu Xiu: The Sent-Down Girl (Tian yu),"['Drama', 'Romance']",,[''],[''],[''],1998
2622,"Midsummer Night's Dream, A","['Comedy', 'Fantasy']",Michael_Hoffman,"['Michelle_Pfeiffer', 'Stanley_Tucci', 'Kevin_Kline', 'Sophie_Marceau', 'Calista_Flockhart', 'Christian_Bale', 'Rupert_Everett', 'David_Strathairn']","['English', 'Italian']","['United_Kingdom', 'Italy', 'United_States']",1999
2623,Trippin',['Comedy'],,"['Guy_Torry', 'Deon_Richmond', 'Donald_Faison', 'Maia_Campbell']",['English'],['United_States'],1999
2624,After Life,['Drama'],Hirokazu_Kore-eda,"['Arata', 'Erika_Oda', 'Sayaka_Yoshino', 'Susumu_Terajima', 'Takashi_Naito', 'Kei_Tani']",['Japanese'],['Japan'],1998
2625,Black Mask (Hak hap),['Action'],,[''],[''],[''],1996
2626,Edge of Seventeen,"['Comedy', 'Drama', 'Romance']",,"['Lea_DeLaria', 'Tina_Holmes', 'Andersen_Gabrych', 'Chris_Stafford']",['English'],['United_States'],1998
2627,Endurance,"['Documentary', 'Drama']",Leslie_Woodhead,['Haile_Gebrselassie'],['English'],"['United_Kingdom', 'Germany', 'United_States']",1998
2628,Star Wars: Episode I - The Phantom Menace,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,[''],[''],[''],1999
2629,"Love Letter, The","['Comedy', 'Romance']",Shunji_Iwai,"['Ranran_Suzuki', 'Miki_Sakai', 'Takashi_Kashiwabara', 'Miho_Nakayama', 'Bunjaku_Han', 'Etsushi_Toyokawa']",['Japanese'],['Japan'],1999
2630,Besieged (L' Assedio),['Drama'],,[''],[''],[''],1998
2631,Frogs for Snakes,"['Comedy', 'Film-Noir', 'Thriller']",Amos_Poe,"['Lisa_Marie', 'Clarence_Williams_III', 'Barbara_Hershey', 'Debi_Mazar', 'John_Leguizamo', 'Robbie_Coltrane', 'Harry_Hamlin', 'Ian_Hart', 'Ron_Perlman']",['English'],['United_States'],1998
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",['Drama'],,[''],[''],[''],1965
2633,"Mummy, The","['Horror', 'Romance']",Karl_Freund,"['David_Manners', 'Edward_van_Sloan', 'Boris_Karloff', 'Zita_Johann', 'Arthur_Byron']",['English'],['United_States'],1932
2634,"Mummy, The",['Horror'],Terence_Fisher,"['Christopher_Lee', 'Yvonne_Furneaux', 'Peter_Cushing']",['English'],['United_Kingdom'],1959
2635,"Mummy's Curse, The",['Horror'],Leslie_Goodwins,"['Virginia_Christine', 'Lon_Chaney,_Jr.']",['English'],['United_States'],1944
2636,"Mummy's Ghost, The",['Horror'],Reginald_Le_Borg,"['George_Zucco', 'Robert_Lowery', 'Lon_Chaney,_Jr.', 'Barton_MacLane', 'Ramsay_Ames', 'John_Carradine']",['English'],['United_States'],1944
2637,"Mummy's Hand, The",['Horror'],,[''],[''],[''],1940
2638,"Mummy's Tomb, The",['Horror'],Harold_Young,"['Lon_Chaney,_Jr.', 'Elyse_Knox', 'John_Hubbard', 'Wallace_Ford', 'Dick_Foran', 'Turhan_Bey']",['English'],['United_States'],1942
2639,Mommie Dearest,['Drama'],Frank_Perry,"['Mara_Hobel', 'Faye_Dunaway', 'Steve_Forrest', 'Diana_Scarwid', 'Rutanya_Alda']",['English'],['United_States'],1981
2640,Superman,"['Action', 'Adventure', 'Sci-Fi']",Richard_Donner,"['Margot_Kidder', 'Phyllis_Thaxter', 'Jackie_Cooper', 'Valerie_Perrine', 'Trevor_Howard', 'Maria_Schell', 'Ned_Beatty', 'Marlon_Brando', 'Glenn_Ford', 'Gene_Hackman', 'Terence_Stamp', 'Christopher_Reeve', 'Susannah_York']",['English'],"['United_Kingdom', 'Switzerland', 'Panama', 'United_States']",1978
2641,Superman II,"['Action', 'Adventure', 'Sci-Fi']",Richard_Lester,"['Margot_Kidder', 'Sarah_Douglas', 'Jackie_Cooper', 'Valerie_Perrine', 'Marc_McClure', ""Jack_O'Halloran"", 'Ned_Beatty', 'Clifton_James', 'Gene_Hackman', 'E._G._Marshall', 'Terence_Stamp', 'Christopher_Reeve', 'Susannah_York']",['English'],"['United_Kingdom', 'United_States']",1980
2642,Superman III,"['Action', 'Adventure', 'Sci-Fi']",Richard_Lester,"['Margot_Kidder', 'Richard_Pryor', 'Jackie_Cooper', 'Pamela_Stephenson', 'Robert_Vaughn', 'Marc_McClure', ""Annette_O'Toole"", 'Annie_Ross', 'Christopher_Reeve']",['English'],"['United_Kingdom', 'United_States']",1983
2643,Superman IV: The Quest for Peace,"['Action', 'Adventure', 'Sci-Fi']",Sidney_J._Furie,"['Margot_Kidder', 'Sam_Wanamaker', 'Jackie_Cooper', 'Marc_McClure', 'Mariel_Hemingway', 'Gene_Hackman', 'Jon_Cryer', 'Christopher_Reeve']",['English'],"['United_Kingdom', 'United_States']",1987
2644,Dracula,['Horror'],Tod_Browning|Karl_Freund,"['David_Manners', 'Helen_Chandler', 'Bela_Lugosi', 'Dwight_Frye', 'Edward_Van_Sloan']","['English', 'Hungarian']",['United_States'],1931
2645,Dracula,['Horror'],Terence_Fisher,"['Christopher_Lee', 'Michael_Gough', 'Peter_Cushing', 'Melissa_Stribling']",['English'],['United_Kingdom'],1958
2646,House of Dracula,['Horror'],Erle_C._Kenton,"['Onslow_Stevens', 'Lon_Chaney,_Jr.', 'Ludwig_Stossel', 'John_Carradine', 'Poni_Adams', 'Glenn_Strange', ""Martha_O'Driscoll"", 'Lionel_Atwill']",['English'],['United_States'],1945
2647,House of Frankenstein,['Horror'],,[''],[''],[''],1944
2648,Frankenstein,['Horror'],James_Whale,"['Mae_Clarke', 'Frederick_Kerr', 'Boris_Karloff', 'Edward_van_Sloan', 'Dwight_Frye', 'Colin_Clive', 'John_Boles']",['English'],['United_States'],1931
2649,Son of Frankenstein,['Horror'],Rowland_V._Lee,"['Donnie_Dunagan', 'Bela_Lugosi', 'Basil_Rathbone', 'Boris_Karloff', 'Josephine_Hutchinson', 'Lionel_Atwill']",['English'],['United_States'],1939
2650,"Ghost of Frankenstein, The",['Horror'],Erle_C._Kenton,"['Lon_Chaney_Jr.', 'Evelyn_Ankers', 'Ralph_Bellamy', 'Bela_Lugosi', 'Cedric_Hardwicke', 'Lionel_Atwill']",['English'],['United_States'],1942
2651,Frankenstein Meets the Wolf Man,['Horror'],Roy_William_Neill,"['Lon_Chaney_Jr.', 'Bela_Lugosi', 'Ilona_Massey', 'Maria_Ouspenskaya', 'Patric_Knowles', 'Lionel_Atwill']",['English'],['United_States'],1943
2652,"Curse of Frankenstein, The",['Horror'],Terence_Fisher,"['Christopher_Lee', 'Peter_Cushing', 'Robert_Urquhart', 'Hazel_Court']",['English'],['United_Kingdom'],1957
2653,Son of Dracula,['Horror'],Robert_Siodmak,"['Robert_Paige', 'Evelyn_Ankers', 'Lon_Chaney,_Jr.', 'Louise_Allbritton', 'Frank_Craven']",['English'],['United_States'],1943
2654,"Wolf Man, The",['Horror'],George_Waggner,"['Lon_Chaney_Jr.', 'Evelyn_Ankers', 'Ralph_Bellamy', 'Bela_Lugosi', 'Warren_William', 'Maria_Ouspenskaya', 'Patric_Knowles', 'Claude_Rains']",['English'],['United_States'],1941
2655,Howling II: Your Sister Is a Werewolf,['Horror'],,[''],[''],[''],1985
2656,Tarantula,"['Horror', 'Sci-Fi']",,[''],[''],[''],1955
2657,"Rocky Horror Picture Show, The","['Comedy', 'Horror', 'Musical', 'Sci-Fi']",Jim_Sharman,"['Susan_Sarandon', 'Tim_Curry', 'Barry_Bostwick']",['English'],"['United_Kingdom', 'United_States']",1975
2658,"Flying Saucer, The",['Sci-Fi'],Jules_White,"['Bek_Nelson', 'Moe_Howard', 'Joe_Besser', 'Harriette_Tarler', 'Emil_Sitka', 'Joe_Palma', 'Diana_Darrin', 'Larry_Fine']",['English'],['United_States'],1950
2659,It Came from Hollywood,"['Comedy', 'Documentary']",Malcolm_Leo|Andrew_Solt,"['Dan_Aykroyd', 'Cheech_Marin', 'Gilda_Radner', 'Tommy_Chong', 'John_Candy']",['English'],['United_States'],1982
2660,"Thing From Another World, The",['Sci-Fi'],Christian_Nyby,"['Douglas_Spencer', 'James_Young', 'Margaret_Sheridan', 'Robert_Cornthwaite', 'Robert_Nichols', 'Kenneth_Tobey', 'Dewey_Martin']",['English'],['United_States'],1951
2661,It Came from Outer Space,['Sci-Fi'],Jack_Arnold,"['Barbara_Rush', 'Richard_Carlson']",['English'],['United_States'],1953
2662,"War of the Worlds, The","['Action', 'Sci-Fi', 'War']",Byron_Haskin,"['Gene_Barry', 'Ann_Robinson']",['English'],['United_States'],1953
2663,It Came from Beneath the Sea,['Sci-Fi'],Robert_Gordon,"['Faith_Domergue', 'Kenneth_Tobey', 'Donald_Curtis']",['English'],['United_States'],1955
2664,Invasion of the Body Snatchers,"['Horror', 'Sci-Fi']",Philip_Kaufman,"['Brooke_Adams', 'Veronica_Cartwright', 'Jeff_Goldblum', 'Donald_Sutherland', 'Leonard_Nimoy']",['English'],['United_States'],1956
2665,Earth Vs. the Flying Saucers,['Sci-Fi'],Fred_F._Sears,"['Hugh_Marlowe', 'Joan_Taylor']",['English'],['United_States'],1956
2666,It Conquered the World,['Sci-Fi'],Roger_Corman,"['Sally_Fraser', 'Beverly_Garland', 'Peter_Graves', 'Lee_Van_Cleef']",['English'],['United_States'],1956
2667,"Mole People, The",['Sci-Fi'],,[''],[''],[''],1956
2668,Swamp Thing,"['Horror', 'Sci-Fi']",Wes_Craven,"['Louis_Jourdan', 'Dick_Durock', 'Adrienne_Barbeau', 'David_Hess', 'Nicholas_Worth', 'Don_Knight', 'Ray_Wise']",['English'],['United_States'],1982
2669,Pork Chop Hill,['War'],,[''],[''],[''],1959
2670,"Run Silent, Run Deep",['War'],,[''],[''],[''],1958
2671,Notting Hill,"['Comedy', 'Romance']",Roger_Michell,"['Hugh_Bonneville', 'Gina_McKee', 'Emma_Chambers', 'Julia_Roberts', 'Hugh_Grant', 'James_Dreyfus', 'Rhys_Ifans', 'Tim_McInnerny']",['English'],"['United_Kingdom', 'United_States']",1999
2672,"Thirteenth Floor, The","['Drama', 'Sci-Fi', 'Thriller']",Josef_Rusnak,"[""Vincent_D'Onofrio"", 'Armin_Mueller-Stahl', 'Gretchen_Mol', 'Craig_Bierko', 'Dennis_Haysbert']",['English'],"['Germany', 'United_States']",1999
2673,Eternity and a Day (Mia eoniotita ke mia mera ),['Drama'],,[''],[''],[''],1998
2674,"Loss of Sexual Innocence, The",['Drama'],Mike_Figgis,"['Jonathan_Rhys_Meyers', 'Saffron_Burrows', 'Kelly_Macdonald', 'Julian_Sands', 'Stefano_Dionisi']",['English'],"['United_Kingdom', 'United_States']",1999
2675,Twice Upon a Yesterday,"['Comedy', 'Drama', 'Romance']",,[''],[''],[''],1998
2676,Instinct,"['Drama', 'Thriller']",,[''],[''],[''],1999
2677,Buena Vista Social Club,['Documentary'],Wim_Wenders,[''],"['Spanish', 'English']","['Cuba', 'United_Kingdom', 'United_States', 'France', 'Germany']",1999
2678,Desert Blue,['Drama'],Morgan_J._Freeman,"['Christina_Ricci', 'Peter_Sarsgaard', 'Michael_Ironside', 'Casey_Affleck', 'Kate_Hudson', 'Ethan_Suplee', 'Sara_Gilbert', 'John_Heard', 'Brendan_Sexton_III']",['English'],['United_States'],1999
2679,Finding North,"['Drama', 'Romance']",Tanya_Wexler,"['John_Benjamin_Hickey', 'Wendy_Makkena']",['English'],['United_States'],1999
2680,Floating,['Drama'],Yasujirō_Ozu,"['Hikaru_Hoshi', 'Nakamura_Ganjirō_II', 'Machiko_Kyō', 'Haruko_Sugimura', 'Mantarō_Ushio', 'Hiroshi_Kawaguchi', 'Ayako_Wakao', 'Chishū_Ryū', 'Kōji_Mitsui', 'Yosuke_Irie', 'Haruo_Tanaka', 'Hitomi_Nozoe']",['Japanese'],['Japan'],1997
2681,Free Enterprise,"['Comedy', 'Romance', 'Sci-Fi']",Robert_Meyer_Burnett,"['Phil_LaMarr', 'William_Shatner', 'Jonathan_Slavin', 'Audie_England', 'Rafer_Weigel', 'Patrick_Van_Horn', 'Deborah_Van_Valkenburgh', 'Eric_McCormack']",['English'],['United_States'],1998
2682,Limbo,['Drama'],John_Sayles,"['Mary_Elizabeth_Mastrantonio', 'David_Strathairn']",['English'],['United_States'],1999
2683,Austin Powers: The Spy Who Shagged Me,['Comedy'],Jay_Roach,"['Mike_Myers', 'Elizabeth_Hurley', 'Heather_Graham', 'Robert_Wagner', 'Seth_Green', 'Michael_York']",['English'],['United_States'],1999
2684,Taxman,"['Comedy', 'Drama']",,[''],[''],[''],1999
2685,"Red Dwarf, The (Le Nain rouge)","['Comedy', 'Drama']",,[''],[''],[''],1998
2686,"Red Violin, The (Le Violon rouge)","['Drama', 'Mystery']",,[''],[''],[''],1998
2687,Tarzan,"['Animation', ""Children's""]",Kevin_Lima|Chris_Buck,"['Glenn_Close', 'Minnie_Driver', 'Nigel_Hawthorne', ""Rosie_O'Donnell"", 'Lance_Henriksen', 'Alex_D._Linz', 'Brian_Blessed', 'Wayne_Knight', 'Tony_Goldwyn']",['English'],['United_States'],1999
2688,"General's Daughter, The","['Drama', 'Thriller']",Simon_West,"['Clarence_Williams_III', 'Leslie_Stefanson', 'James_Cromwell', 'James_Woods', 'Madeleine_Stowe', 'Timothy_Hutton', 'John_Travolta']",['English'],['United_States'],1999
2689,Get Bruce,['Documentary'],Andrew_J._Kuehn,"['Roseanne_Barr', 'Shirley_MacLaine', 'Bette_Midler', 'Whoopi_Goldberg', 'Raquel_Welch', 'Lily_Tomlin', 'Billy_Crystal', 'Bruce_Vilanch', 'Paul_Reiser', 'Nathan_Lane', 'Carol_Burnett']",['English'],['United_States'],1999
2690,"Ideal Husband, An",['Comedy'],Oliver_Parker,"['John_Wood', 'Peter_Vaughan', 'Minnie_Driver', 'Lindsay_Duncan', 'Jeroen_Krabbé', 'Jeremy_Northam', 'Julianne_Moore', 'Rupert_Everett', 'Cate_Blanchett']",['English'],['United_Kingdom'],1999
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano)",['Drama'],,[''],"['English', 'French', 'Italian']",['Italy'],1998
2692,Run Lola Run (Lola rennt),"['Action', 'Crime', 'Romance']",Tom_Tykwer,"['Joachim_Król', 'Suzanne_von_Borsody', 'Franka_Potente', 'Herbert_Knaup', 'Sebastian_Schipper', 'Armin_Rohde', 'Moritz_Bleibtreu', 'Heino_Ferch', 'Nina_Petri']",['German'],['Germany'],1998
2693,Trekkies,['Documentary'],Roger_Nygard,['Denise_Crosby'],['English'],['United_States'],1997
2694,Big Daddy,['Comedy'],Dennis_Dugan,"['Cole_Sprouse', 'Rob_Schneider', 'Adam_Sandler', 'Jon_Stewart', 'Dylan_Sprouse', 'Leslie_Mann', 'Joey_Lauren_Adams']",['English'],['United_States'],1999
2695,"Boys, The",['Drama'],John_Singleton,"['Larry_Fishburne', 'Ice_Cube', 'Cuba_Gooding_Jr.', 'Morris_Chestnut']",['English'],['United_States'],1997
2696,"Dinner Game, The (Le Dîner de cons)",['Comedy'],,[''],[''],[''],1998
2697,My Son the Fanatic,"['Comedy', 'Drama', 'Romance']",Udayan_Prasad,"['Stellan_Skarsgård', 'Rachel_Griffiths', 'Om_Puri']",['English'],['United_Kingdom'],1998
2698,Zone 39,['Sci-Fi'],John_Tatoulis,"['William_Zappa', 'Peter_Phelps']",['English'],['Australia'],1997
2699,Arachnophobia,"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",Frank_Marshall,"['Harley_Jane_Kozak', 'Jeff_Daniels', 'John_Goodman', 'Julian_Sands']",['English'],['United_States'],1990
